
START Gz Ax Ay Index Gx Gy END
START 0.16030534351145037 0.270263671875 0.022216796875 28 0.1450381679389313 0.22137404580152673 END
START 0.030534351145038167 0.264892578125 0.025634765625 29 0.3435114503816794 0.2366412213740458 END
START -0.007633587786259542 0.27392578125 0.029541015625 30 0.07633587786259542 0.15267175572519084 END
START 0.1450381679389313 0.260498046875 0.023193359375 31 -1.9541984732824427 0.0916030534351145 END
START 0.05343511450381679 0.266845703125 0.0283203125 32 -0.10687022900763359 0.08396946564885496 END
START 0.25190839694656486 0.259765625 0.027099609375 33 -0.19083969465648856 0.03816793893129771 END
START 0.10687022900763359 0.2734375 0.029052734375 34 -0.06870229007633588 0.19083969465648856 END
START 0.3511450381679389 0.26123046875 0.02001953125 35 -0.21374045801526717 0.09923664122137404 END
START 0.10687022900763359 0.273193359375 0.023193359375 36 -0.09923664122137404 0.183206106870229 END
START 0.22900763358778625 0.2802734375 0.03173828125 37 -0.15267175572519084 0.1297709923664122 END
START 0.1297709923664122 0.25927734375 0.026123046875 38 0.007633587786259542 0.15267175572519084 END
START 0.12213740458015267 0.267822265625 0.031005859375 39 0.06870229007633588 0.16793893129770993 END
START 0.16030534351145037 0.2646484375 0.0244140625 40 -0.08396946564885496 0.06870229007633588 END
START 0.10687022900763359 0.265625 0.0185546875 41 -0.1297709923664122 0.11450381679389313 END
START 0.21374045801526717 0.259521484375 0.022216796875 42 -0.20610687022900764 0.0 END
START 0.061068702290076333 0.266845703125 0.03125 43 -0.05343511450381679 0.1450381679389313 END
START 0.1984732824427481 0.265380859375 0.02587890625 44 -0.06870229007633588 0.05343511450381679 END
START 0.04580152671755725 0.265869140625 0.024658203125 45 0.061068702290076333 0.1450381679389313 END
START 0.13740458015267176 0.2626953125 0.027099609375 46 0.007633587786259542 0.12213740458015267 END
START 0.12213740458015267 0.251708984375 0.020263671875 47 0.007633587786259542 0.10687022900763359 END
START 0.15267175572519084 0.280517578125 0.021484375 48 -0.022900763358778626 0.12213740458015267 END
START 0.22137404580152673 0.261474609375 0.0234375 49 -0.20610687022900764 0.07633587786259542 END
START 0.1984732824427481 0.2685546875 0.0283203125 50 -0.12213740458015267 0.1450381679389313 END
START 0.2595419847328244 0.25830078125 0.0185546875 51 -0.25190839694656486 0.04580152671755725 END
START 0.20610687022900764 0.2529296875 0.025634765625 52 -0.11450381679389313 0.16793893129770993 END
START 0.15267175572519084 0.26953125 0.0283203125 53 -0.03816793893129771 0.12213740458015267 END
START 0.22137404580152673 0.264404296875 0.02294921875 54 -0.0916030534351145 0.09923664122137404 END
START 0.11450381679389313 0.268310546875 0.03369140625 55 1.9389312977099236 0.1297709923664122 END
START 0.1297709923664122 0.26220703125 0.021484375 56 -0.1450381679389313 0.0916030534351145 END
START 0.061068702290076333 0.26611328125 0.029052734375 57 0.0 0.13740458015267176 END
START 0.17557251908396945 0.26123046875 0.028076171875 58 -0.1450381679389313 0.030534351145038167 END
START 0.07633587786259542 0.26025390625 0.0234375 59 -0.04580152671755725 0.08396946564885496 END
START 0.08396946564885496 0.26708984375 0.027099609375 60 -0.07633587786259542 0.0916030534351145 END
START 0.16793893129770993 0.259765625 0.023193359375 61 -0.08396946564885496 0.06870229007633588 END
START 0.08396946564885496 0.2724609375 0.029296875 62 -0.007633587786259542 0.1297709923664122 END
START 0.19083969465648856 0.275146484375 0.024169921875 63 -0.22900763358778625 0.03816793893129771 END
START 0.10687022900763359 0.255859375 0.025390625 64 -0.06870229007633588 0.16793893129770993 END
START 0.25190839694656486 0.26318359375 0.021484375 65 -0.16793893129770993 0.08396946564885496 END
START 0.13740458015267176 0.27685546875 0.028564453125 66 -0.015267175572519083 0.16030534351145037 END
START 0.1984732824427481 0.266357421875 0.02978515625 67 -0.19083969465648856 0.10687022900763359 END
START 0.16793893129770993 0.260498046875 0.02734375 68 -0.1297709923664122 0.09923664122137404 END
START 0.19083969465648856 0.274658203125 0.02734375 69 -0.10687022900763359 0.1297709923664122 END
START 0.24427480916030533 0.26025390625 0.026611328125 70 -0.10687022900763359 0.05343511450381679 END
START 0.07633587786259542 0.27880859375 0.033447265625 71 -0.007633587786259542 0.17557251908396945 END
