
START Gz Ax Ay Index Gx Gy END
START 0.19083969465648856 0.26025390625 0.02783203125 35 0.015267175572519083 0.09923664122137404 END
START 0.183206106870229 0.26220703125 0.020263671875 36 -1.9465648854961832 0.09923664122137404 END
START 0.1984732824427481 0.261962890625 0.016357421875 37 -0.04580152671755725 0.12213740458015267 END
START 0.16030534351145037 0.267578125 0.021484375 38 -0.0916030534351145 0.1297709923664122 END
START 0.15267175572519084 0.2666015625 0.018798828125 39 -0.07633587786259542 0.0916030534351145 END
START 0.183206106870229 0.265869140625 0.009521484375 40 1.9236641221374047 0.08396946564885496 END
START 0.16793893129770993 0.2578125 0.012451171875 41 0.05343511450381679 0.08396946564885496 END
START 0.19083969465648856 0.266357421875 0.018310546875 42 0.07633587786259542 0.09923664122137404 END
START 0.1984732824427481 0.27734375 0.015869140625 43 0.08396946564885496 0.13740458015267176 END
START 0.1984732824427481 0.267333984375 0.01611328125 44 -0.03816793893129771 0.16030534351145037 END
START 0.20610687022900764 0.27294921875 0.002197265625 45 -0.19083969465648856 0.1297709923664122 END
START 0.1297709923664122 0.277587890625 0.016845703125 46 -0.16793893129770993 0.09923664122137404 END
START 0.16030534351145037 0.277587890625 0.031005859375 47 -0.19083969465648856 0.06870229007633588 END
START 0.1297709923664122 0.26416015625 0.0146484375 48 1.8931297709923665 0.0916030534351145 END
START 0.183206106870229 0.2587890625 0.02880859375 49 0.05343511450381679 0.05343511450381679 END
START 0.1984732824427481 0.257080078125 0.00927734375 50 0.03816793893129771 0.10687022900763359 END
START 0.20610687022900764 0.2607421875 0.017333984375 51 -1.9389312977099236 0.08396946564885496 END
START 0.22137404580152673 0.26318359375 0.017822265625 52 -0.08396946564885496 0.10687022900763359 END
START 0.1984732824427481 0.251220703125 0.016845703125 53 -0.08396946564885496 0.12213740458015267 END
START 0.16030534351145037 0.2705078125 0.01806640625 54 -0.09923664122137404 0.09923664122137404 END
START 0.1450381679389313 0.262451171875 0.03076171875 55 -0.04580152671755725 0.09923664122137404 END
START 0.1450381679389313 0.25830078125 0.030029296875 56 0.022900763358778626 0.09923664122137404 END
START 0.15267175572519084 0.261962890625 0.01953125 57 0.04580152671755725 0.12213740458015267 END
START 0.16030534351145037 0.25439453125 0.01611328125 58 -1.9083969465648856 0.12213740458015267 END
START 0.22137404580152673 0.266845703125 0.014404296875 59 -0.08396946564885496 0.12213740458015267 END
START 0.20610687022900764 0.2734375 0.009765625 60 -0.1450381679389313 0.1450381679389313 END
START 0.19083969465648856 0.27978515625 0.01416015625 61 -0.11450381679389313 0.13740458015267176 END
START 0.15267175572519084 0.275634765625 0.00927734375 62 -0.1297709923664122 0.13740458015267176 END
START 0.11450381679389313 0.253662109375 0.01708984375 63 -0.0916030534351145 0.061068702290076333 END
START 0.16793893129770993 0.254638671875 0.01171875 64 -0.06870229007633588 0.0916030534351145 END
START 0.11450381679389313 0.257080078125 0.01806640625 65 -0.03816793893129771 0.09923664122137404 END
START 0.21374045801526717 0.252685546875 0.023681640625 66 -0.0916030534351145 0.0916030534351145 END
